DAMLMP
4 : 29 : 1000.0
5 : 29 : 1000.0
6 : 29 : 1000.0
7 : 29 : 1000.0
8 : 29 : 1000.0
1 : 30 : 1000.0
2 : 30 : 1000.0
3 : 30 : 1000.0
4 : 30 : 1000.0
5 : 30 : 1000.0
6 : 30 : 1000.0
7 : 30 : 1000.0
8 : 30 : 1000.0
END_LMP
